IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
151113978,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Sunday,12/27/2015,09:54,CENTRAL,NONE,400 Block of DAVIS CT,-122.398187664281,37.7967148853927,"(37.7967148853927, -122.398187664281)",15111397861040
151113956,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,12/27/2015,11:19,CENTRAL,"ARREST, BOOKED",HYDE ST / SUTTER ST,-122.4168291485,37.788178697075,"(37.788178697075, -122.4168291485)",15111395665015
151113865,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,12/27/2015,09:15,TARAVAL,"ARREST, BOOKED",200 Block of HEAD ST,-122.464297069833,37.711060908929,"(37.711060908929, -122.464297069833)",15111386504138
151113859,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,12/27/2015,09:13,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.408520791815,37.7785853155801,"(37.7785853155801, -122.408520791815)",15111385964070
151113843,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Sunday,12/27/2015,10:10,TARAVAL,NONE,2300 Block of 24TH AV,-122.48118317163,37.7437268170337,"(37.7437268170337, -122.48118317163)",15111384351041
151113837,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,12/27/2015,09:45,TENDERLOIN,NONE,LEAVENWORTH ST / MCALLISTER ST,-122.413679376888,37.7809258336852,"(37.7809258336852, -122.413679376888)",15111383703014
151113780,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,12/27/2015,09:50,BAYVIEW,"ARREST, CITED",JERROLD AV / BARNEVELD AV,-122.402701071833,37.7463358668696,"(37.7463358668696, -122.402701071833)",15111378065016
151113752,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,12/27/2015,08:52,NORTHERN,"ARREST, BOOKED",POLK ST / HEMLOCK ST,-122.420021471047,37.7872807076108,"(37.7872807076108, -122.420021471047)",15111375265010
151113752,OTHER OFFENSES,PROBATION VIOLATION,Sunday,12/27/2015,08:52,NORTHERN,"ARREST, BOOKED",POLK ST / HEMLOCK ST,-122.420021471047,37.7872807076108,"(37.7872807076108, -122.420021471047)",15111375226170
151113752,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,12/27/2015,08:52,NORTHERN,"ARREST, BOOKED",POLK ST / HEMLOCK ST,-122.420021471047,37.7872807076108,"(37.7872807076108, -122.420021471047)",15111375204138
151113730,VEHICLE THEFT,STOLEN TRUCK,Sunday,12/27/2015,06:00,RICHMOND,NONE,500 Block of 26TH AV,-122.485667055034,37.7790623532174,"(37.7790623532174, -122.485667055034)",15111373007025
151113718,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Sunday,12/27/2015,00:30,MISSION,NONE,200 Block of CHURCH ST,-122.428951613741,37.766799959982,"(37.766799959982, -122.428951613741)",15111371805081
151113699,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,08:00,CENTRAL,NONE,2200 Block of LEAVENWORTH ST,-122.417854765209,37.8019697859181,"(37.8019697859181, -122.417854765209)",15111369906244
151113683,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Sunday,12/27/2015,07:53,NORTHERN,"ARREST, BOOKED",600 Block of LARKIN ST,-122.417732259561,37.7840044909335,"(37.7840044909335, -122.417732259561)",15111368330200
151113683,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Sunday,12/27/2015,07:53,NORTHERN,"ARREST, BOOKED",600 Block of LARKIN ST,-122.417732259561,37.7840044909335,"(37.7840044909335, -122.417732259561)",15111368330080
151113683,TRESPASS,LODGING WITHOUT PERMISSION,Sunday,12/27/2015,07:53,NORTHERN,"ARREST, BOOKED",600 Block of LARKIN ST,-122.417732259561,37.7840044909335,"(37.7840044909335, -122.417732259561)",15111368327199
151113683,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Sunday,12/27/2015,07:53,NORTHERN,"ARREST, BOOKED",600 Block of LARKIN ST,-122.417732259561,37.7840044909335,"(37.7840044909335, -122.417732259561)",15111368319010
151113677,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,12/27/2015,07:20,MISSION,"ARREST, BOOKED",0 Block of HIDALGO TR,-122.426166896073,37.7671045881283,"(37.7671045881283, -122.426166896073)",15111367727130
151113677,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,12/27/2015,07:20,MISSION,"ARREST, BOOKED",0 Block of HIDALGO TR,-122.426166896073,37.7671045881283,"(37.7671045881283, -122.426166896073)",15111367705083
151113661,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Sunday,12/27/2015,05:37,NORTHERN,NONE,1400 Block of PINE ST,-122.419694813697,37.7897774160756,"(37.7897774160756, -122.419694813697)",15111366164030
151113655,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,12/27/2015,08:01,SOUTHERN,NONE,HOWARD ST / LAFAYETTE ST,-122.416305723264,37.7724556440219,"(37.7724556440219, -122.416305723264)",15111365568050
151113655,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,12/27/2015,08:01,SOUTHERN,NONE,HOWARD ST / LAFAYETTE ST,-122.416305723264,37.7724556440219,"(37.7724556440219, -122.416305723264)",15111365565010
151113633,WARRANTS,WARRANT ARREST,Sunday,12/27/2015,05:30,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",15111363363010
151113633,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Sunday,12/27/2015,05:30,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",15111363312030
151113633,ASSAULT,BATTERY,Sunday,12/27/2015,05:30,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",15111363304134
151113605,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,12/27/2015,05:40,CENTRAL,"ARREST, BOOKED",900 Block of HYDE ST,-122.417044292614,37.7895952774322,"(37.7895952774322, -122.417044292614)",15111360507021
151113605,ROBBERY,CARJACKING WITH BODILY FORCE,Sunday,12/27/2015,05:40,CENTRAL,"ARREST, BOOKED",900 Block of HYDE ST,-122.417044292614,37.7895952774322,"(37.7895952774322, -122.417044292614)",15111360503084
151113592,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Sunday,12/27/2015,05:55,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.411987643595,37.7850226622786,"(37.7850226622786, -122.411987643595)",15111359230080
151113592,TRESPASS,LODGING WITHOUT PERMISSION,Sunday,12/27/2015,05:55,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.411987643595,37.7850226622786,"(37.7850226622786, -122.411987643595)",15111359227199
151113592,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Sunday,12/27/2015,05:55,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.411987643595,37.7850226622786,"(37.7850226622786, -122.411987643595)",15111359219010
151113586,MISSING PERSON,FOUND PERSON,Sunday,12/27/2015,02:00,NORTHERN,NONE,1200 Block of POLK ST,-122.420326993863,37.7884521578132,"(37.7884521578132, -122.420326993863)",15111358675000
151113586,MISSING PERSON,MISSING ADULT,Sunday,12/27/2015,02:00,NORTHERN,NONE,1200 Block of POLK ST,-122.420326993863,37.7884521578132,"(37.7884521578132, -122.420326993863)",15111358674000
151113570,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,12/27/2015,04:20,INGLESIDE,NONE,5400 Block of MISSION ST,-122.444314025188,37.7131083433264,"(37.7131083433264, -122.444314025188)",15111357028100
151113558,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,12/27/2015,04:15,SOUTHERN,"ARREST, BOOKED",9TH ST / MISSION ST,-122.414714295579,37.7762310404758,"(37.7762310404758, -122.414714295579)",15111355865015
151113542,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,12/27/2015,03:42,CENTRAL,NONE,500 Block of MONTGOMERY ST,-122.402936610374,37.7940204426882,"(37.7940204426882, -122.402936610374)",15111354204013
151113536,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,12/27/2015,02:38,SOUTHERN,NONE,700 Block of 3RD ST,-122.392237353343,37.7785204661785,"(37.7785204661785, -122.392237353343)",15111353664020
151113514,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,12/27/2015,02:53,CENTRAL,NONE,600 Block of SACRAMENTO ST,-122.404303078196,37.7935515594926,"(37.7935515594926, -122.404303078196)",15111351403071
151113508,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,12/27/2015,03:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.413753670487,37.78373004094,"(37.78373004094, -122.413753670487)",15111350803012
156313628,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,23:00,TARAVAL,NONE,17TH AV / ULLOA ST,-122.473421450788,37.7412830453048,"(37.7412830453048, -122.473421450788)",15631362806372
156313292,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,08:00,SOUTHERN,NONE,1700 Block of MARKET ST,-122.422188261426,37.7726948236861,"(37.7726948236861, -122.422188261426)",15631329206224
156313258,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,20:00,SOUTHERN,NONE,300 Block of 7TH ST,-122.406743783137,37.7759488172418,"(37.7759488172418, -122.406743783137)",15631325806244
156312517,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,16:00,SOUTHERN,NONE,FOLSOM ST / 3RD ST,-122.398932711095,37.7837848211584,"(37.7837848211584, -122.398932711095)",15631251706244
156312379,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,16:45,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15631237906372
156312335,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,18:30,INGLESIDE,NONE,28TH ST / CHURCH ST,-122.426823824017,37.7452983692581,"(37.7452983692581, -122.426823824017)",15631233506244
156312006,NON-CRIMINAL,LOST PROPERTY,Sunday,12/27/2015,02:15,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.408710606663,37.7809706722053,"(37.7809706722053, -122.408710606663)",15631200671000
156311939,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,22:15,SOUTHERN,NONE,100 Block of MINNA ST,-122.399566190584,37.7872560968777,"(37.7872560968777, -122.399566190584)",15631193906224
156311923,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,19:15,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.404385042303,37.7721958190345,"(37.7721958190345, -122.404385042303)",15631192306224
156311917,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,17:00,SOUTHERN,NONE,1ST ST / HARRISON ST,-122.392940948663,37.7860677021529,"(37.7860677021529, -122.392940948663)",15631191706244
156311898,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,02:03,SOUTHERN,NONE,MINNA ST / 10TH ST,-122.415374135884,37.7748441181386,"(37.7748441181386, -122.415374135884)",15631189806224
156311882,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,01:25,SOUTHERN,NONE,FOLSOM ST / HARRIET ST,-122.406151482163,37.7780811278912,"(37.7780811278912, -122.406151482163)",15631188206244
156311826,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,01:20,SOUTHERN,NONE,HARRISON ST / 3RD ST,-122.397388784826,37.7825543452426,"(37.7825543452426, -122.397388784826)",15631182606224
156311791,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,17:58,TENDERLOIN,NONE,ELLIS ST / MASON ST,-122.409499861107,37.7852842684318,"(37.7852842684318, -122.409499861107)",15631179106244
156311779,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,12/27/2015,16:30,SOUTHERN,NONE,800 Block of MISSION ST,-122.404636264759,37.7842645474624,"(37.7842645474624, -122.404636264759)",15631177906374
156311735,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,12/27/2015,12:50,NORTHERN,NONE,1300 Block of BUSH ST,-122.419508197521,37.7888565421382,"(37.7888565421382, -122.419508197521)",15631173528100
156311735,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,12:50,NORTHERN,NONE,1300 Block of BUSH ST,-122.419508197521,37.7888565421382,"(37.7888565421382, -122.419508197521)",15631173506244
156311456,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,11:00,PARK,NONE,900 Block of BURNETT AV,-122.444935228433,37.7481925988058,"(37.7481925988058, -122.444935228433)",15631145606224
156311440,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,00:01,PARK,NONE,1000 Block of FULTON ST,-122.434068008938,37.7774377381731,"(37.7774377381731, -122.434068008938)",15631144006244
156311343,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,22:00,CENTRAL,NONE,500 Block of SUTTER ST,-122.409423604675,37.7890647342848,"(37.7890647342848, -122.409423604675)",15631134306244
156311321,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,15:00,NORTHERN,NONE,1200 Block of LARKIN ST,-122.418634830982,37.7891513547998,"(37.7891513547998, -122.418634830982)",15631132106244
156311309,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,23:00,NORTHERN,NONE,SUTTER ST / BUCHANAN ST,-122.429980053487,37.7865028079549,"(37.7865028079549, -122.429980053487)",15631130906244
156311280,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,19:15,NORTHERN,NONE,100 Block of ELM ST,-122.419687428854,37.7816616317999,"(37.7816616317999, -122.419687428854)",15631128006244
156311224,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,19:40,RICHMOND,NONE,CLEMENT ST / 35TH AV,-122.495589274356,37.7815263795348,"(37.7815263795348, -122.495589274356)",15631122406244
156310969,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,22:00,MISSION,NONE,MARKET ST / 16TH ST,-122.433075152403,37.7641937790242,"(37.7641937790242, -122.433075152403)",15631096906244
156310925,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,22:00,NORTHERN,NONE,2000 Block of FILLMORE ST,-122.433676892244,37.7884461157258,"(37.7884461157258, -122.433676892244)",15631092506372
156310903,NON-CRIMINAL,LOST PROPERTY,Sunday,12/27/2015,21:40,NORTHERN,NONE,FILLMORE ST / GEARY BL,-122.432914603494,37.7843533426568,"(37.7843533426568, -122.432914603494)",15631090371000
156310878,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,19:30,BAYVIEW,NONE,22ND ST / 3RD ST,-122.388318045049,37.757939423202,"(37.757939423202, -122.388318045049)",15631087806244
156310765,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,12/27/2015,10:00,TARAVAL,NONE,0 Block of BEVERLY ST,-122.471692570084,37.717014831115,"(37.717014831115, -122.471692570084)",15631076509320
156310765,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,12/27/2015,10:00,TARAVAL,NONE,0 Block of BEVERLY ST,-122.471692570084,37.717014831115,"(37.717014831115, -122.471692570084)",15631076506374
156310765,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,10:00,TARAVAL,NONE,0 Block of BEVERLY ST,-122.471692570084,37.717014831115,"(37.717014831115, -122.471692570084)",15631076506224
156310759,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,11:00,TARAVAL,NONE,400 Block of EUCALYPTUS DR,-122.477752576219,37.7310686578655,"(37.7310686578655, -122.477752576219)",15631075906372
156310709,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,06:34,PARK,NONE,BEAVER ST / NOE ST,-122.433180741696,37.7650600768925,"(37.7650600768925, -122.433180741696)",15631070906244
156310680,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,07:00,CENTRAL,NONE,STOCKTON ST / PINE ST,-122.40734222874,37.7912964515689,"(37.7912964515689, -122.40734222874)",15631068006244
156310674,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,12/27/2015,11:30,TENDERLOIN,NONE,0 Block of GRANT AV,-122.404997416043,37.7871963336348,"(37.7871963336348, -122.404997416043)",15631067406374
156310668,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,09:10,TENDERLOIN,NONE,LEAVENWORTH ST / MCALLISTER ST,-122.413679376888,37.7809258336852,"(37.7809258336852, -122.413679376888)",15631066806244
156310652,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,12/27/2015,13:30,CENTRAL,NONE,700 Block of NORTHPOINT ST,-122.419548468721,37.8057696388121,"(37.8057696388121, -122.419548468721)",15631065228150
156310646,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,19:13,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,"(37.8084350175869, -122.410774214375)",15631064606372
156310630,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,09:00,CENTRAL,NONE,BUSH ST / TAYLOR ST,-122.412078903704,37.7897391550377,"(37.7897391550377, -122.412078903704)",15631063006244
156310624,NON-CRIMINAL,LOST PROPERTY,Sunday,12/27/2015,12:00,CENTRAL,NONE,NORTHPOINT ST / COLUMBUS AV,-122.418382738348,37.8059780915542,"(37.8059780915542, -122.418382738348)",15631062471000
156310583,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,08:30,CENTRAL,NONE,BAY ST / MIDWAY ST,-122.409492478232,37.8061306089443,"(37.8061306089443, -122.409492478232)",15631058306372
156310577,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,16:30,RICHMOND,NONE,GEARY BL / 6TH AV,-122.464281231896,37.7810193160187,"(37.7810193160187, -122.464281231896)",15631057706244
156310549,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,13:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",15631054906372
156310533,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,15:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",15631053306244
156310505,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,09:40,RICHMOND,NONE,400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",15631050506224
156310492,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,01:00,CENTRAL,NONE,900 Block of MASON ST,-122.410845624227,37.7923158747647,"(37.7923158747647, -122.410845624227)",15631049206372
156310486,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,10:00,RICHMOND,NONE,400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",15631048606244
156310470,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,12/27/2015,10:00,RICHMOND,NONE,400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",15631047006224
156310458,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,12:30,NORTHERN,NONE,FILLMORE ST / SUTTER ST,-122.433274677957,37.7860862387282,"(37.7860862387282, -122.433274677957)",15631045806244
156310442,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,12/27/2015,08:30,NORTHERN,NONE,BAKER ST / MARINA BL,-122.447287356643,37.8051582628592,"(37.8051582628592, -122.447287356643)",15631044206374
156310436,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,13:30,NORTHERN,NONE,2500 Block of STEINER ST,-122.436362306485,37.7926993138236,"(37.7926993138236, -122.436362306485)",15631043606244
151126153,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,12/27/2015,15:00,PARK,NONE,600 Block of COLE ST,-122.450682500949,37.7690417439297,"(37.7690417439297, -122.450682500949)",15112615306302
151124442,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,12/27/2015,12:00,TARAVAL,NONE,2500 Block of GREAT HY,-122.50648456409,37.7388739744874,"(37.7388739744874, -122.50648456409)",15112444271010
151122907,"SEX OFFENSES, FORCIBLE",SODOMY (ADULT VICTIM),Sunday,12/27/2015,23:30,MISSION,NONE,3800 Block of 17TH ST,-122.431869954402,37.7627385900137,"(37.7627385900137, -122.431869954402)",15112290714072
151122907,ASSAULT,FALSE IMPRISONMENT,Sunday,12/27/2015,23:30,MISSION,NONE,3800 Block of 17TH ST,-122.431869954402,37.7627385900137,"(37.7627385900137, -122.431869954402)",15112290704170
151122907,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Sunday,12/27/2015,23:30,MISSION,NONE,3800 Block of 17TH ST,-122.431869954402,37.7627385900137,"(37.7627385900137, -122.431869954402)",15112290702104
151121103,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,12/27/2015,20:00,RICHMOND,UNFOUNDED,WASHINGTON ST / PRESIDIO AV,-122.447331328022,37.7899395914165,"(37.7899395914165, -122.447331328022)",15112110307021
151120694,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,12/27/2015,23:00,INGLESIDE,NONE,1300 Block of BOWDOIN ST,-122.407802339339,37.7194760907693,"(37.7194760907693, -122.407802339339)",15112069407021
151120406,FRAUD,FRAUDULENT CREDIT APPLICATION,Sunday,12/27/2015,07:00,BAYVIEW,NONE,2400 Block of GRIFFITH ST,-122.386437671186,37.7191834462785,"(37.7191834462785, -122.386437671186)",15112040609340
151120224,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,12/27/2015,20:00,TARAVAL,NONE,2000 Block of SLOAT BL,-122.495555297731,37.7339686193292,"(37.7339686193292, -122.495555297731)",15112022405043
151120133,LARCENY/THEFT,THEFT OF CHECKS OR CREDIT CARDS,Sunday,12/27/2015,00:01,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15112013306125
151119982,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,12/27/2015,03:00,BAYVIEW,NONE,600 Block of GIRARD ST,-122.403414340833,37.7243466933616,"(37.7243466933616, -122.403414340833)",15111998207021
151119249,MISSING PERSON,FOUND PERSON,Sunday,12/27/2015,18:00,INGLESIDE,NONE,700 Block of HURON AV,-122.450450654907,37.7114481484715,"(37.7114481484715, -122.450450654907)",15111924975000
151119249,MISSING PERSON,MISSING ADULT,Sunday,12/27/2015,18:00,INGLESIDE,NONE,700 Block of HURON AV,-122.450450654907,37.7114481484715,"(37.7114481484715, -122.450450654907)",15111924974000
151118122,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,12/27/2015,15:00,INGLESIDE,NONE,900 Block of MADRID ST,-122.437493149855,37.7154907113805,"(37.7154907113805, -122.437493149855)",15111812264070
151117754,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,12/27/2015,17:00,INGLESIDE,NONE,0 Block of VALLEY ST,-122.423454308317,37.7447521685577,"(37.7447521685577, -122.423454308317)",15111775428160
151117550,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,12/27/2015,11:59,MISSION,NONE,2900 Block of FOLSOM ST,-122.413915683628,37.7500837726104,"(37.7500837726104, -122.413915683628)",15111755006371
151117152,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,12/27/2015,17:00,MISSION,NONE,22ND ST / GUERRERO ST,-122.423180698496,37.7551699169055,"(37.7551699169055, -122.423180698496)",15111715207021
151117077,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,12/27/2015,12:01,MISSION,NONE,3000 Block of 23RD ST,-122.412588855535,37.7541426882469,"(37.7541426882469, -122.412588855535)",15111707705013
151117077,"SEX OFFENSES, FORCIBLE","PENETRATION, FORCED, WITH OBJECT",Sunday,12/27/2015,12:01,MISSION,NONE,3000 Block of 23RD ST,-122.412588855535,37.7541426882469,"(37.7541426882469, -122.412588855535)",15111707702020
151116972,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Sunday,12/27/2015,18:00,MISSION,NONE,300 Block of CAPP ST,-122.418262236032,37.7610817998691,"(37.7610817998691, -122.418262236032)",15111697205041
151116875,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/27/2015,20:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15111687506244
151116790,VEHICLE THEFT,STOLEN TRUCK,Sunday,12/27/2015,18:30,TARAVAL,NONE,0 Block of RIVAS AV,-122.481507877132,37.7168456932205,"(37.7168456932205, -122.481507877132)",15111679007025
151116790,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,12/27/2015,18:30,TARAVAL,NONE,0 Block of RIVAS AV,-122.481507877132,37.7168456932205,"(37.7168456932205, -122.481507877132)",15111679007021
151116671,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,12/27/2015,18:30,TARAVAL,NONE,0 Block of GONZALEZ DR,-122.475723023362,37.7198671245626,"(37.7198671245626, -122.475723023362)",15111667106243
151116580,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,12/27/2015,18:00,RICHMOND,NONE,3600 Block of FULTON ST,-122.468562600311,37.7732250675067,"(37.7732250675067, -122.468562600311)",15111658005151
151116502,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,12/27/2015,22:00,RICHMOND,NONE,9TH AV / ANZA ST,-122.467354983644,37.7789435664633,"(37.7789435664633, -122.467354983644)",15111650207021
151116392,VEHICLE THEFT,STOLEN TRUCK,Sunday,12/27/2015,15:00,PARK,NONE,800 Block of SHRADER ST,-122.451321281998,37.7670547006262,"(37.7670547006262, -122.451321281998)",15111639207025
151116273,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,12/27/2015,12:30,CENTRAL,NONE,1300 Block of STOCKTON ST,-122.408646942187,37.7981171266965,"(37.7981171266965, -122.408646942187)",15111627306112
151116245,NON-CRIMINAL,CASE CLOSURE,Sunday,12/27/2015,19:20,NORTHERN,UNFOUNDED,0 Block of GROVE ST,-122.41742986085,37.7785349354394,"(37.7785349354394, -122.41742986085)",15111624575030
